make,model,engine_size,trim,num_doors,mileage,reg_year,transmission_type,fuel_type,price,is_electric
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,4421,2022,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,5811,2022,Auto,Hybrid,37995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,9559,2022,Manual,Petrol,27995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,4386,2022,Manual,Petrol,29295,0
Kia,Sportage,1.6, GDi ISG dr,0,27513,2020,Manual,Petrol,16695,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,12259,2020,Semiauto,Hybrid,25285,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5241,2022,Manual,Petrol,28695,0
Ford,Fiesta,1.0, EcoBoost 95 ST-Line Edition ,5,30453,2021,Manual,Petrol,14495,0
Kia,Sportage,1.6,T GDi ISG dr,0,3200,2022,Manual,Petrol,25295,0
Lexus,NX,2.5,  F-Sport  VT [Premium Pac/Leater],5,35000,2019,Auto,Hybrid,26995,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,21113,2023,Auto,Plug-in Hybrid,35495,0
Mazda,3,2.0, Syactiv G MHEV SE-L Lux ,5,37691,2019,Manual,Mild Hybrid,12999,0
SEAT,Arona,1.0, TSI SE Tecnology [EZ] ,5,13785,2020,Manual,Petrol,14350,0
Kia,Sportage,1.6, GDi ISG dr,0,31792,2019,Manual,Petrol,17695,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line S  DT Auto,5,30900,2021,Auto,Hybrid,24177,0
Volkswagen,Golf,1.5, TSI  Life ,5,16795,2022,Manual,Petrol,18985,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,27017,2021,Semiauto,Petrol,32995,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,28112,2016,Semiauto,Hybrid,15900,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,19532,2023,Auto,Plug-in Hybrid,35495,0
Ford,Fiesta,1.0, EcoBoost Hybrid mHEV  Vignale Edition ,5,7224,2021,Manual,Mild Hybrid,18495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,4421,2022,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,5811,2022,Auto,Hybrid,37995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,9559,2022,Manual,Petrol,27995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,4386,2022,Manual,Petrol,29295,0
Kia,Sportage,1.6, GDi ISG dr,0,27513,2020,Manual,Petrol,16695,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,12259,2020,Semiauto,Hybrid,25285,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5241,2022,Manual,Petrol,28695,0
Ford,Fiesta,1.0, EcoBoost 95 ST-Line Edition ,5,30453,2021,Manual,Petrol,14495,0
Kia,Sportage,1.6,T GDi ISG dr,0,3200,2022,Manual,Petrol,25295,0
Lexus,NX,2.5,  F-Sport  VT [Premium Pac/Leater],5,35000,2019,Auto,Hybrid,26995,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,21113,2023,Auto,Plug-in Hybrid,35495,0
Mazda,3,2.0, Syactiv G MHEV SE-L Lux ,5,37691,2019,Manual,Mild Hybrid,12999,0
SEAT,Arona,1.0, TSI SE Tecnology [EZ] ,5,13785,2020,Manual,Petrol,14350,0
Kia,Sportage,1.6, GDi ISG dr,0,31792,2019,Manual,Petrol,17695,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line S  DT Auto,5,30900,2021,Auto,Hybrid,24177,0
Volkswagen,Golf,1.5, TSI  Life ,5,16795,2022,Manual,Petrol,18985,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,27017,2021,Semiauto,Petrol,32995,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,28112,2016,Semiauto,Hybrid,15900,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,19532,2023,Auto,Plug-in Hybrid,35495,0
Ford,Fiesta,1.0, EcoBoost Hybrid mHEV  Vignale Edition ,5,7224,2021,Manual,Mild Hybrid,18495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,4421,2022,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,5811,2022,Auto,Hybrid,37995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,9559,2022,Manual,Petrol,27995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,4386,2022,Manual,Petrol,29295,0
Kia,Sportage,1.6, GDi ISG dr,0,27513,2020,Manual,Petrol,16695,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,12259,2020,Semiauto,Hybrid,25285,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5241,2022,Manual,Petrol,28695,0
Ford,Fiesta,1.0, EcoBoost 95 ST-Line Edition ,5,30453,2021,Manual,Petrol,14495,0
Kia,Sportage,1.6,T GDi ISG dr,0,3200,2022,Manual,Petrol,25295,0
Lexus,NX,2.5,  F-Sport  VT [Premium Pac/Leater],5,35000,2019,Auto,Hybrid,26995,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,21113,2023,Auto,Plug-in Hybrid,35495,0
Mazda,3,2.0, Syactiv G MHEV SE-L Lux ,5,37691,2019,Manual,Mild Hybrid,12999,0
SEAT,Arona,1.0, TSI SE Tecnology [EZ] ,5,13785,2020,Manual,Petrol,14350,0
Kia,Sportage,1.6, GDi ISG dr,0,31792,2019,Manual,Petrol,17695,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line S  DT Auto,5,30900,2021,Auto,Hybrid,24177,0
Volkswagen,Golf,1.5, TSI  Life ,5,16795,2022,Manual,Petrol,18985,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,27017,2021,Semiauto,Petrol,32995,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,28112,2016,Semiauto,Hybrid,15900,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,19532,2023,Auto,Plug-in Hybrid,35495,0
Ford,Fiesta,1.0, EcoBoost Hybrid mHEV  Vignale Edition ,5,7224,2021,Manual,Mild Hybrid,18495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,4421,2022,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,5811,2022,Auto,Hybrid,37995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,9559,2022,Manual,Petrol,27995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,4386,2022,Manual,Petrol,29295,0
Kia,Sportage,1.6, GDi ISG dr,0,27513,2020,Manual,Petrol,16695,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,12259,2020,Semiauto,Hybrid,25285,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5241,2022,Manual,Petrol,28695,0
Ford,Fiesta,1.0, EcoBoost 95 ST-Line Edition ,5,30453,2021,Manual,Petrol,14495,0
Kia,Sportage,1.6,T GDi ISG dr,0,3200,2022,Manual,Petrol,25295,0
Lexus,NX,2.5,  F-Sport  VT [Premium Pac/Leater],5,35000,2019,Auto,Hybrid,26995,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,21113,2023,Auto,Plug-in Hybrid,35495,0
Mazda,3,2.0, Syactiv G MHEV SE-L Lux ,5,37691,2019,Manual,Mild Hybrid,12999,0
SEAT,Arona,1.0, TSI SE Tecnology [EZ] ,5,13785,2020,Manual,Petrol,14350,0
Kia,Sportage,1.6, GDi ISG dr,0,31792,2019,Manual,Petrol,17695,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line S  DT Auto,5,30900,2021,Auto,Hybrid,24177,0
Volkswagen,Golf,1.5, TSI  Life ,5,16795,2022,Manual,Petrol,18985,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,27017,2021,Semiauto,Petrol,32995,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,28112,2016,Semiauto,Hybrid,15900,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,19532,2023,Auto,Plug-in Hybrid,35495,0
Ford,Fiesta,1.0, EcoBoost Hybrid mHEV  Vignale Edition ,5,7224,2021,Manual,Mild Hybrid,18495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,4421,2022,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,5811,2022,Auto,Hybrid,37995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,9559,2022,Manual,Petrol,27995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,4386,2022,Manual,Petrol,29295,0
Kia,Sportage,1.6, GDi ISG dr,0,27513,2020,Manual,Petrol,16695,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,12259,2020,Semiauto,Hybrid,25285,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5241,2022,Manual,Petrol,28695,0
Ford,Fiesta,1.0, EcoBoost 95 ST-Line Edition ,5,30453,2021,Manual,Petrol,14495,0
Kia,Sportage,1.6,T GDi ISG dr,0,3200,2022,Manual,Petrol,25295,0
Lexus,NX,2.5,  F-Sport  VT [Premium Pac/Leater],5,35000,2019,Auto,Hybrid,26995,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,21113,2023,Auto,Plug-in Hybrid,35495,0
Mazda,3,2.0, Syactiv G MHEV SE-L Lux ,5,37691,2019,Manual,Mild Hybrid,12999,0
SEAT,Arona,1.0, TSI SE Tecnology [EZ] ,5,13785,2020,Manual,Petrol,14350,0
Kia,Sportage,1.6, GDi ISG dr,0,31792,2019,Manual,Petrol,17695,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line S  DT Auto,5,30900,2021,Auto,Hybrid,24177,0
Volkswagen,Golf,1.5, TSI  Life ,5,16795,2022,Manual,Petrol,18985,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,27017,2021,Semiauto,Petrol,32995,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,28112,2016,Semiauto,Hybrid,15900,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,19532,2023,Auto,Plug-in Hybrid,35495,0
Ford,Fiesta,1.0, EcoBoost Hybrid mHEV  Vignale Edition ,5,7224,2021,Manual,Mild Hybrid,18495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,4421,2022,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,5811,2022,Auto,Hybrid,37995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,9559,2022,Manual,Petrol,27995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,4386,2022,Manual,Petrol,29295,0
Kia,Sportage,1.6, GDi ISG dr,0,27513,2020,Manual,Petrol,16695,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,12259,2020,Semiauto,Hybrid,25285,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5241,2022,Manual,Petrol,28695,0
Ford,Fiesta,1.0, EcoBoost 95 ST-Line Edition ,5,30453,2021,Manual,Petrol,14495,0
Kia,Sportage,1.6,T GDi ISG dr,0,3200,2022,Manual,Petrol,25295,0
Lexus,NX,2.5,  F-Sport  VT [Premium Pac/Leater],5,35000,2019,Auto,Hybrid,26995,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,21113,2023,Auto,Plug-in Hybrid,35495,0
Mazda,3,2.0, Syactiv G MHEV SE-L Lux ,5,37691,2019,Manual,Mild Hybrid,12999,0
SEAT,Arona,1.0, TSI SE Tecnology [EZ] ,5,13785,2020,Manual,Petrol,14350,0
Kia,Sportage,1.6, GDi ISG dr,0,31792,2019,Manual,Petrol,17695,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line S  DT Auto,5,30900,2021,Auto,Hybrid,24177,0
Volkswagen,Golf,1.5, TSI  Life ,5,16795,2022,Manual,Petrol,18985,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,27017,2021,Semiauto,Petrol,32995,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,28112,2016,Semiauto,Hybrid,15900,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,19532,2023,Auto,Plug-in Hybrid,35495,0
Ford,Fiesta,1.0, EcoBoost Hybrid mHEV  Vignale Edition ,5,7224,2021,Manual,Mild Hybrid,18495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,4421,2022,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,5811,2022,Auto,Hybrid,37995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,9559,2022,Manual,Petrol,27995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,4386,2022,Manual,Petrol,29295,0
Kia,Sportage,1.6, GDi ISG dr,0,27513,2020,Manual,Petrol,16695,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,12259,2020,Semiauto,Hybrid,25285,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5241,2022,Manual,Petrol,28695,0
Ford,Fiesta,1.0, EcoBoost 95 ST-Line Edition ,5,30453,2021,Manual,Petrol,14495,0
Kia,Sportage,1.6,T GDi ISG dr,0,3200,2022,Manual,Petrol,25295,0
Lexus,NX,2.5,  F-Sport  VT [Premium Pac/Leater],5,35000,2019,Auto,Hybrid,26995,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,21113,2023,Auto,Plug-in Hybrid,35495,0
Mazda,3,2.0, Syactiv G MHEV SE-L Lux ,5,37691,2019,Manual,Mild Hybrid,12999,0
SEAT,Arona,1.0, TSI SE Tecnology [EZ] ,5,13785,2020,Manual,Petrol,14350,0
Kia,Sportage,1.6, GDi ISG dr,0,31792,2019,Manual,Petrol,17695,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line S  DT Auto,5,30900,2021,Auto,Hybrid,24177,0
Volkswagen,Golf,1.5, TSI  Life ,5,16795,2022,Manual,Petrol,18985,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,27017,2021,Semiauto,Petrol,32995,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,28112,2016,Semiauto,Hybrid,15900,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,19532,2023,Auto,Plug-in Hybrid,35495,0
Ford,Fiesta,1.0, EcoBoost Hybrid mHEV  Vignale Edition ,5,7224,2021,Manual,Mild Hybrid,18495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,4421,2022,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,5811,2022,Auto,Hybrid,37995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,9559,2022,Manual,Petrol,27995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,4386,2022,Manual,Petrol,29295,0
Kia,Sportage,1.6, GDi ISG dr,0,27513,2020,Manual,Petrol,16695,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,12259,2020,Semiauto,Hybrid,25285,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5241,2022,Manual,Petrol,28695,0
Ford,Fiesta,1.0, EcoBoost 95 ST-Line Edition ,5,30453,2021,Manual,Petrol,14495,0
Kia,Sportage,1.6,T GDi ISG dr,0,3200,2022,Manual,Petrol,25295,0
Lexus,NX,2.5,  F-Sport  VT [Premium Pac/Leater],5,35000,2019,Auto,Hybrid,26995,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,21113,2023,Auto,Plug-in Hybrid,35495,0
Mazda,3,2.0, Syactiv G MHEV SE-L Lux ,5,37691,2019,Manual,Mild Hybrid,12999,0
SEAT,Arona,1.0, TSI SE Tecnology [EZ] ,5,13785,2020,Manual,Petrol,14350,0
Kia,Sportage,1.6, GDi ISG dr,0,31792,2019,Manual,Petrol,17695,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line S  DT Auto,5,30900,2021,Auto,Hybrid,24177,0
Volkswagen,Golf,1.5, TSI  Life ,5,16795,2022,Manual,Petrol,18985,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,27017,2021,Semiauto,Petrol,32995,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,28112,2016,Semiauto,Hybrid,15900,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,19532,2023,Auto,Plug-in Hybrid,35495,0
Ford,Fiesta,1.0, EcoBoost Hybrid mHEV  Vignale Edition ,5,7224,2021,Manual,Mild Hybrid,18495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,4421,2022,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,5811,2022,Auto,Hybrid,37995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,9559,2022,Manual,Petrol,27995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,4386,2022,Manual,Petrol,29295,0
Kia,Sportage,1.6, GDi ISG dr,0,27513,2020,Manual,Petrol,16695,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,12259,2020,Semiauto,Hybrid,25285,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5241,2022,Manual,Petrol,28695,0
Ford,Fiesta,1.0, EcoBoost 95 ST-Line Edition ,5,30453,2021,Manual,Petrol,14495,0
Kia,Sportage,1.6,T GDi ISG dr,0,3200,2022,Manual,Petrol,25295,0
Lexus,NX,2.5,  F-Sport  VT [Premium Pac/Leater],5,35000,2019,Auto,Hybrid,26995,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,21113,2023,Auto,Plug-in Hybrid,35495,0
Mazda,3,2.0, Syactiv G MHEV SE-L Lux ,5,37691,2019,Manual,Mild Hybrid,12999,0
SEAT,Arona,1.0, TSI SE Tecnology [EZ] ,5,13785,2020,Manual,Petrol,14350,0
Kia,Sportage,1.6, GDi ISG dr,0,31792,2019,Manual,Petrol,17695,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line S  DT Auto,5,30900,2021,Auto,Hybrid,24177,0
Volkswagen,Golf,1.5, TSI  Life ,5,16795,2022,Manual,Petrol,18985,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,27017,2021,Semiauto,Petrol,32995,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,28112,2016,Semiauto,Hybrid,15900,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,19532,2023,Auto,Plug-in Hybrid,35495,0
Ford,Fiesta,1.0, EcoBoost Hybrid mHEV  Vignale Edition ,5,7224,2021,Manual,Mild Hybrid,18495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,4421,2022,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto AD,5,5811,2022,Auto,Hybrid,37995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,9559,2022,Manual,Petrol,27995,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,4386,2022,Manual,Petrol,29295,0
Kia,Sportage,1.6, GDi ISG dr,0,27513,2020,Manual,Petrol,16695,0
Volkswagen,Golf,1.4, TSI GTE  DSG,5,12259,2020,Semiauto,Hybrid,25285,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5241,2022,Manual,Petrol,28695,0
Ford,Fiesta,1.0, EcoBoost 95 ST-Line Edition ,5,30453,2021,Manual,Petrol,14495,0
Kia,Sportage,1.6,T GDi ISG dr,0,3200,2022,Manual,Petrol,25295,0
Lexus,NX,2.5,  F-Sport  VT [Premium Pac/Leater],5,35000,2019,Auto,Hybrid,26995,0
Kia,Sportage,1.6,T GDi PHEV 3  Auto AD,5,21113,2023,Auto,Plug-in Hybrid,35495,0
Mazda,3,2.0, Syactiv G MHEV SE-L Lux ,5,37691,2019,Manual,Mild Hybrid,12999,0
SEAT,Arona,1.0, TSI SE Tecnology [EZ] ,5,13785,2020,Manual,Petrol,14350,0
Kia,Sportage,1.6, GDi ISG dr,0,31792,2019,Manual,Petrol,17695,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line S  DT Auto,5,30900,2021,Auto,Hybrid,24177,0
